ENG_NW_001278_20131225_F00013PKH	1407
ENG_NW_001278_20131225_F00013BYZ	1204
ENG_NW_001278_20130627_F000133CN	615
ENG_NW_001278_20130314_F0001245A	1626
ENG_NW_001278_20130220_F00013MQP	1843
NYT_ENG_20131224.0227	2813
ENG_NW_001278_20130627_F00012M5R	1178
ENG_NW_001278_20130309_F00011XBY	1924
ENG_NW_001278_20130323_F00013CS2	2110
ENG_NW_001278_20131221_F00012RBQ	2243
ENG_NW_001278_20131226_F00012DNV	1846
NYT_ENG_20131224.0095	4180
ENG_NW_001278_20130210_F000120FA	1710
ENG_NW_001278_20130703_F00012PMU	1534
ENG_NW_001278_20130730_F00011RT4	1462
ENG_NW_001278_20130414_F00013JUI	1612
ENG_NW_001278_20130512_F000124PY	1514
ENG_NW_001278_20130607_F00012PDJ	1412
ENG_NW_001278_20131124_F000131BJ	1921
ENG_NW_001278_20130917_F00012TV7	1240
ENG_NW_001278_20131105_F00011ZKG	1410
ENG_NW_001278_20130526_F00012F3F	819
ENG_NW_001278_20130527_F00012LWJ	491
ENG_NW_001278_20130605_F000124XO	304
ENG_NW_001278_20130605_F00013R2K	447
ENG_NW_001278_20130521_F00012P81	1543
ENG_NW_001278_20130526_F00013GTF	1200
ENG_NW_001278_20130605_F00012ZQP	1325
ENG_NW_001278_20130519_F00012ZMC	1786
ENG_NW_001278_20130525_F00012STB	901
ENG_NW_001278_20130514_F00012F06	616
ENG_NW_001278_20130509_F00012W4B	861
ENG_NW_001278_20130428_F00013NE4	2665
ENG_NW_001278_20130210_F0001279C	1390
ENG_NW_001278_20130320_F000120SP	1634
ENG_NW_001278_20130426_F00013D4H	1709
ENG_NW_001278_20130507_F00011NKH	1533
ENG_NW_001278_20130514_F00013NII	1317
ENG_NW_001278_20130831_F00012MR9	749
ENG_NW_001278_20130315_F00012EFL	1203
ENG_NW_001278_20130521_F000136H1	1513
ENG_NW_001278_20131016_F00011SJD	1153
ENG_NW_001278_20130701_F0001256E	3179
ENG_NW_001278_20130427_F0001215B	1858
ENG_NW_001278_20130701_F00011UY7	2177
ENG_NW_001278_20130105_F00011IZV	2541
ENG_NW_001278_20130509_F00013GNX	2367
ENG_NW_001278_20130108_F00012H4D	2821
ENG_NW_001278_20130108_F000131Q7	1867
ENG_NW_001278_20130315_F000127KH	2000
ENG_NW_001278_20130218_F00012KZ7	3091
ENG_NW_001278_20130607_F00012BRO	1885
ENG_NW_001278_20131106_F00013SGE	2193
NYT_ENG_20131212.0043	4753
ENG_NW_001278_20131011_F000122P1	1693
ENG_NW_001278_20131223_F00011WN0	1443
ENG_NW_001278_20131227_F00012A8N	1349
ENG_NW_001278_20130308_F00013Q8J	4419
ENG_NW_001278_20130121_F00012AGV	1148
ENG_NW_001278_20130305_F000127H0	970
ENG_NW_001278_20130901_F00011S3T	1158
ENG_NW_001278_20131225_F00013PKQ	1232
ENG_NW_001278_20131226_F00013ITG	940
ENG_NW_001278_20130321_F00012VMZ	1565
ENG_NW_001278_20131226_F00013SZ8	1876
ENG_NW_001278_20131226_F0001353E	3672
ENG_NW_001278_20131223_F00012KG7	2944
ENG_NW_001278_20130730_F000125FM	1714
NYT_ENG_20131102.0056	3030
ENG_NW_001278_20130411_F00013CYQ	1242
ENG_NW_001278_20130301_F00013JER	2372
ENG_NW_001278_20130117_F00012YHI	1182
ENG_NW_001278_20130225_F000120K1	1207
ENG_NW_001278_20130515_F00012BJQ	1035
ENG_NW_001278_20130523_F00011K84	1192
ENG_NW_001278_20130802_F00012WVQ	1247
ENG_NW_001278_20131002_F00013S5S	1209
ENG_NW_001278_20131219_F00012Y9F	1231
ENG_NW_001278_20130901_F00013EAN	1898
ENG_NW_001278_20130829_F00012TOR	1039
ENG_NW_001278_20130905_F000125TI	1519
ENG_NW_001278_20130426_F00013QQA	4966
ENG_NW_001278_20130226_F00012VEA	1763
ENG_NW_001278_20130620_F000136Q1	1773
ENG_NW_001278_20130827_F00012TNK	1172
ENG_NW_001278_20130629_F00013RAL	1002
ENG_NW_001278_20130701_F00013RAY	1002
ENG_NW_001278_20130726_F0001306O	1050
ENG_NW_001278_20130913_F00011S87	1173
ENG_NW_001278_20131226_F00012A8F	999
ENG_NW_001278_20130630_F00013RAR	1049
ENG_NW_001278_20131016_F000134FD	1404
ENG_NW_001278_20131030_F00013EV6	1259
ENG_NW_001278_20130827_F00011S1S	801
ENG_NW_001278_20130221_F00013JC1	502
ENG_NW_001278_20130412_F00012I1I	572
ENG_NW_001278_20130618_F000136PM	536
ENG_NW_001278_20130927_F00013B4J	495
ENG_NW_001278_20130811_F00012CC6	965
ENG_NW_001278_20130218_F00013CGL	599
ENG_NW_001278_20130402_F000124D3	704
ENG_NW_001278_20130417_F0001211R	744
ENG_NW_001278_20130417_F00013JVC	761
ENG_NW_001278_20131227_F00013M9M	694
ENG_NW_001278_20130221_F00012VCP	1593
ENG_NW_001278_20130114_F00013IY7	854
ENG_NW_001278_20130419_F00012ES0	990
ENG_NW_001278_20130722_F00013KQR	813
ENG_NW_001278_20130808_F00012220	697
ENG_NW_001278_20131118_F00012DBA	939
NYT_ENG_20130708.0148	2958
ENG_NW_001278_20130219_F000127C1	1699
NYT_ENG_20130708.0140	3028
ENG_NW_001278_20130218_F000127BN	1266
ENG_NW_001278_20130218_F00013JAP	1293
ENG_NW_001278_20130118_F00011TEX	3563
ENG_NW_001278_20130909_F00011VLJ	3871
ENG_NW_001278_20130103_F00011MDI	4351
ENG_NW_001278_20130214_F00011MSF	2215
NYT_ENG_20131007.0142	2818
NYT_ENG_20131007.0173	2800
NYT_ENG_20131006.0107	2810
ENG_NW_001278_20130218_F00011TOI	2381
NYT_ENG_20131005.0063	2672
NYT_ENG_20131005.0015	4693
ENG_NW_001278_20130223_F00013CIC	1778
NYT_ENG_20131006.0005	4422
ENG_NW_001278_20130514_F00012LSG	1332
ENG_NW_001278_20131015_F00013BAX	1078
NYT_ENG_20131007.0060	2695
NYT_ENG_20131006.0067	3090
ENG_NW_001278_20131010_F00011LL8	1093
ENG_NW_001278_20131010_F00011ZBJ	1112
NYT_ENG_20131006.0118	3524
ENG_NW_001278_20130206_F00012AME	891
ENG_NW_001278_20130709_F00011O4M	2099
ENG_NW_001278_20130304_F00011JIF	1878
ENG_NW_001278_20130507_F00012SMR	1822
ENG_NW_001278_20130531_F00011NS7	1475
ENG_NW_001278_20130927_F000137NU	1527
ENG_NW_001278_20131204_F000131FB	1579
ENG_NW_001278_20131017_F00013OW1	2165
ENG_NW_001278_20131205_F00012GTZ	1885
ENG_NW_001278_20131205_F00013IMF	2804
ENG_NW_001278_20130517_F00011NNF	3234
ENG_NW_001278_20131203_F00011WFC	3206
ENG_NW_001278_20130509_F00013NHF	1987
ENG_NW_001278_20130513_F00012ZKF	2392
ENG_NW_001278_20130916_F000125X1	2288
ENG_NW_001278_20131128_F000131D8	2092
ENG_NW_001278_20130219_F00012YSS	923
ENG_NW_001278_20130311_F00012YZE	1843
NYT_ENG_20130424.0214	1823
NYT_ENG_20130424.0124	1823
NYT_ENG_20130813.0174	1229
ENG_NW_001278_20130110_F00012KKX	1537
ENG_NW_001278_20130216_F000138ZA	1533
ENG_NW_001278_20130530_F00011KAV	1427
ENG_NW_001278_20131206_F00011M50	1914
ENG_NW_001278_20130718_F00013KPI	1105
ENG_NW_001278_20130613_F00012PFW	2065
ENG_NW_001278_20131217_F00011ZYK	2422
ENG_NW_001278_20130705_F00013H6Y	1671
ENG_NW_001278_20130718_F00011O7N	2247
ENG_NW_001278_20130730_F00011YLI	1957
ENG_NW_001278_20131118_F000134QH	2261
ENG_NW_001278_20130702_F000121PP	1050
ENG_NW_001278_20130627_F00013DP9	2099
ENG_NW_001278_20130702_F00012FEC	2279
ENG_NW_001278_20130718_F00011YH9	1654
ENG_NW_001278_20131206_F00013PE5	1962
ENG_NW_001278_20131206_F00013IN3	2402
ENG_NW_001278_20130629_F00012ZY9	1282
ENG_NW_001278_20130709_F00012C24	1381
ENG_NW_001278_20130314_F000132DX	646
ENG_NW_001278_20131115_F00012GNB	720
ENG_NW_001278_20130617_F00012INU	773
ENG_NW_001278_20130130_F00013FPD	1081
ENG_NW_001278_20130314_F00012EEZ	1002
ENG_NW_001278_20130424_F00012OZX	1218
ENG_NW_001278_20130524_F00012BN4	1248
ENG_NW_001278_20130625_F000136RP	970
ENG_NW_001278_20130115_F00012KMJ	582
ENG_NW_001278_20130127_F00011J7F	700
ENG_NW_001278_20130206_F00012YOZ	598
ENG_NW_001278_20130409_F000120ZI	667
ENG_NW_001278_20130417_F00012OWY	610
ENG_NW_001278_20130703_F000128J2	608
ENG_NW_001278_20131024_F00012XOW	554
ENG_NW_001278_20131217_F00012GYM	631
ENG_NW_001278_20131220_F00013BXQ	589
ENG_NW_001278_20131231_F000123GL	591
ENG_NW_001278_20131231_F00012DOY	590
ENG_NW_001278_20130128_F00011Q16	856
ENG_NW_001278_20131022_F00011LOR	789
ENG_NW_001278_20130206_F00011MPY	1017
ENG_NW_001278_20131023_F000129KH	982
ENG_NW_001278_20130127_F00012AJA	1260
ENG_NW_001278_20130312_F00013G3N	1016
ENG_NW_001278_20131006_F00011SFJ	832
ENG_NW_001278_20131008_F00012JPL	822
ENG_NW_001278_20130112_F00012058	964
ENG_NW_001278_20130704_F00011UZ7	1225
ENG_NW_001278_20131006_F00013ORX	1060
ENG_NW_001278_20131011_F00012XJX	1201
ENG_NW_001278_20131012_F00013I2Z	1045
ENG_NW_001278_20131010_F00012XJI	1313
ENG_NW_001278_20130403_F00012SBE	1501
ENG_NW_001278_20130503_F0001280L	1344
ENG_NW_001278_20131009_F00011SGM	1457
ENG_NW_001278_20130121_F00013MH8	2482
ENG_NW_001278_20130812_F00012WZL	1825
ENG_NW_001278_20130118_F00011WUH	1392
ENG_NW_001278_20130424_F0001368N	1728
NYT_ENG_20130719.0001	3641
NYT_ENG_20130627.0207	3146
NYT_ENG_20130507.0197	3415
NYT_ENG_20130904.0183	2991
NYT_ENG_20130606.0179	4677
NYT_ENG_20130913.0078	4567
NYT_ENG_20130904.0108	3500
NYT_ENG_20130521.0103	2714
ENG_NW_001278_20131211_F00013M3X	462
ENG_NW_001278_20131211_F00013F9L	1641
ENG_NW_001278_20131209_F00013M39	786
ENG_NW_001278_20130913_F00012XBL	1208
ENG_NW_001278_20131130_F00013IKB	1601
ENG_NW_001278_20131129_F00013SPI	1632
ENG_NW_001278_20131203_F000134VM	1343
NYT_ENG_20131209.0110	1858
ENG_NW_001278_20130704_F00013NY7	581
ENG_NW_001278_20131124_F00012R1R	597
ENG_NW_001278_20130706_F00011V02	1388
ENG_NW_001278_20131124_F00013LYU	873
ENG_NW_001278_20130704_F00013RBX	1010
ENG_NW_001278_20130706_F000128KG	1194
ENG_NW_001278_20131124_F00011PET	946
ENG_NW_001278_20131202_F00013BQO	1203
ENG_NW_001278_20130704_F00013RBZ	1908
ENG_NW_001278_20130904_F00013HP1	2416
ENG_NW_001278_20131214_F00013BVK	1957
NYT_ENG_20130709.0019	3043
ENG_NW_001278_20130705_F00012WM6	1672
ENG_NW_001278_20130818_F00013L00	1661
NYT_ENG_20130709.0200	4686
NYT_ENG_20130710.0260	3220
NYT_ENG_20130903.0120	2844
NYT_ENG_20130903.0031	2411
NYT_ENG_20130813.0098	2913
NYT_ENG_20131022.0145	2931
NYT_ENG_20131030.0150	2990
NYT_ENG_20130813.0078	3884
NYT_ENG_20131001.0084	2667
NYT_ENG_20131001.0136	2533
ENG_NW_001278_20130707_F00011YDF	1313
ENG_NW_001278_20130605_F00011Y3I	1161
ENG_NW_001278_20130606_F00011RB6	1004
ENG_NW_001278_20131025_F00011LPP	2326
ENG_NW_001278_20130406_F00011U5F	1337
ENG_NW_001278_20130318_F00013CQ8	1931
ENG_NW_001278_20130802_F00012TFA	2135
ENG_NW_001278_20130905_F00013RWM	1747
ENG_NW_001278_20131216_F00011T4R	1068
ENG_NW_001278_20130126_F00012HBB	1268
ENG_NW_001278_20130606_F00013R32	1481
ENG_NW_001278_20130717_F00013DV3	515
ENG_NW_001278_20130806_F00011VAA	1881
ENG_NW_001278_20130905_F00011YYX	1850
ENG_NW_001278_20131230_F000123GB	2079
ENG_NW_001278_20130923_F000130QO	1784
ENG_NW_001278_20130820_F00011RZF	529
ENG_NW_001278_20130704_F00013NYE	550
ENG_NW_001278_20130820_F00012J9B	551
ENG_NW_001278_20131029_F00011SNQ	552
ENG_NW_001278_20130226_F00013FXW	1046
ENG_NW_001278_20130820_F000128YN	1126
ENG_NW_001278_20131111_F0001316Y	1105
ENG_NW_001278_20130704_F00012PNO	1173
ENG_NW_001278_20130111_F00011MGH	1242
ENG_NW_001278_20130125_F00011TH9	1209
ENG_NW_001278_20130420_F000127WE	1666
NYT_ENG_20130618.0149	3000
NYT_ENG_20130618.0131	2811
NYT_ENG_20130821.0181	2837
ENG_NW_001278_20130326_F00013CT0	3317
ENG_NW_001278_20131126_F00013F4W	1878
NYT_ENG_20130821.0006	4499
NYT_ENG_20131127.0211	4823
ENG_NW_001278_20130622_F00011KJJ	2761
NYT_ENG_20130618.0023	3034
NYT_ENG_20130618.0029	3020
NYT_ENG_20130618.0116	2982
ENG_NW_001278_20130126_F00012O5G	3659
ENG_NW_001278_20130217_F00012KZ0	3994
ENG_NW_001278_20130409_F00011QQZ	1321
ENG_NW_001278_20130417_F00011NEA	1450
ENG_NW_001278_20130703_F00012ZZH	1543
ENG_NW_001278_20130916_F00013EGC	1166
ENG_NW_001278_20131025_F00013I74	1849
ENG_NW_001278_20130116_F00011TE3	1187
ENG_NW_001278_20130127_F000131XO	1458
ENG_NW_001278_20130127_F000135DO	1195
ENG_NW_001278_20130419_F00012ES1	1335
ENG_NW_001278_20130725_F00013KRX	1362
ENG_NW_001278_20130810_F00012MJB	1395
ENG_NW_001278_20131104_F00012NCD	1644
ENG_NW_001278_20131220_F000126T9	1199
ENG_NW_001278_20131223_F00013IST	1392
ENG_NW_001278_20131231_F00013MAO	1626
ENG_NW_001278_20130419_F0001366V	869
ENG_NW_001278_20131207_F00012Y4M	2332
NYT_ENG_20130706.0108	3875
ENG_NW_001278_20131018_F00012JSR	1673
ENG_NW_001278_20131126_F00011ZR7	3049
ENG_NW_001278_20130924_F00012XF2	1223
ENG_NW_001278_20130816_F00011YQV	1982
ENG_NW_001278_20130908_F00013RXM	607
ENG_NW_001278_20130924_F00013S3D	602
NYT_ENG_20130814.0098	1845
ENG_NW_001278_20131205_F00012Y3N	3075
ENG_NW_001278_20131017_F00011SJY	1107
NYT_ENG_20130904.0156	3198
ENG_NW_001278_20130904_F000122BT	1267
ENG_NW_001278_20130901_F000125RM	951
NYT_ENG_20130611.0086	1438
NYT_ENG_20130611.0230	1456
ENG_NW_001278_20130902_F00012X7I	1365
ENG_NW_001278_20130510_F00013K32	1682
ENG_NW_001278_20131004_F00012U1G	989
ENG_NW_001278_20131106_F00013P2S	738
ENG_NW_001278_20130902_F00013L5G	2556
ENG_NW_001278_20130627_F00011O0K	859
ENG_NW_001278_20130227_F000120KY	2636
ENG_NW_001278_20130705_F00011YD0	990
ENG_NW_001278_20130826_F00012TMR	1606
ENG_NW_001278_20130630_F00013A8G	946
ENG_NW_001278_20130826_F00012X4D	2183
ENG_NW_001278_20131221_F00013BXZ	2049
NYT_ENG_20130630.0071	3021
NYT_ENG_20130826.0141	3083
NYT_ENG_20131231.0001	3225
NYT_ENG_20131231.0011	3236
NYT_ENG_20131231.0114	3016
NYT_ENG_20131231.0227	3020
NYT_ENG_20131101.0228	4284
ENG_NW_001278_20130708_F00011V0P	2101
ENG_NW_001278_20130722_F000133KS	2084
ENG_NW_001278_20131030_F00011LQY	1869
ENG_NW_001278_20130110_F00013MDO	1615
ENG_NW_001278_20130603_F00012PC0	1596
ENG_NW_001278_20130810_F00012CBY	1272
ENG_NW_001278_20130417_F00013QM1	1317
ENG_NW_001278_20130621_F00012PJ8	2148
ENG_NW_001278_20130305_F0001395L	1505
ENG_NW_001278_20130730_F00013KT1	1234
ENG_NW_001278_20131122_F00013SN1	593
ENG_NW_001278_20131123_F00011M01	704
ENG_NW_001278_20130123_F00011PZ8	1584
ENG_NW_001278_20131008_F000134C9	1831
ENG_NW_001278_20131212_F000123AZ	1787
ENG_NW_001278_20130912_F00013L96	2061
ENG_NW_001278_20131029_F00012XQI	2352
ENG_NW_001278_20130731_F0001308E	2615
NYT_ENG_20130704.0111	3013
ENG_NW_001278_20130907_F00012CN2	1139
ENG_NW_001278_20131015_F00011LMQ	1017
ENG_NW_001278_20130511_F000139TJ	1629
ENG_NW_001278_20130512_F00013K3L	2606
ENG_NW_001278_20130527_F0001332L	2246
ENG_NW_001278_20130514_F00011XWH	2133
ENG_NW_001278_20130513_F00011XWD	3966
NYT_ENG_20130908.0039	3071
ENG_NW_001278_20130214_F00012YRB	2301
ENG_NW_001278_20131216_F00011ZY7	2255
ENG_NW_001278_20130116_F0001206M	1442
ENG_NW_001278_20131111_F00013SII	2381
ENG_NW_001278_20130326_F000135Y6	1137
ENG_NW_001278_20131004_F000134AY	4044
ENG_NW_001278_20130109_F00012YEK	1432
ENG_NW_001278_20130110_F000126YP	1578
ENG_NW_001278_20130114_F00011PVX	1353
ENG_NW_001278_20130118_F0001272L	1427
NYT_ENG_20130607.0006	3548
NYT_ENG_20131026.0031	2998
NYT_ENG_20131019.0011	3062
NYT_ENG_20131019.0069	3217
NYT_ENG_20131004.0034	3092
ENG_NW_001278_20130709_F00012591	3187
NYT_ENG_20131003.0159	4395
NYT_ENG_20130620.0086	2370
ENG_NW_001278_20130916_F00011LCN	2019
ENG_NW_001278_20130909_F00013OJK	1669
ENG_NW_001278_20131112_F00013P4J	1542
ENG_NW_001278_20130909_F00012QBF	1007
ENG_NW_001278_20130701_F00011UY1	616
ENG_NW_001278_20130910_F00012JGI	2140
ENG_NW_001278_20130926_F00012N08	1818
ENG_NW_001278_20130925_F000122JG	1791
ENG_NW_001278_20130120_F000138PX	932
ENG_NW_001278_20130719_F00011V48	439
ENG_NW_001278_20130720_F000136ZM	438
ENG_NW_001278_20130302_F00012RZN	764
ENG_NW_001278_20130122_F00011MKI	1413
ENG_NW_001278_20130122_F00011J5T	517
ENG_NW_001278_20130224_F00011QB3	504
ENG_NW_001278_20130414_F00011XMJ	506
ENG_NW_001278_20130429_F00013GL1	1696
ENG_NW_001278_20130719_F00012C54	553
ENG_NW_001278_20130718_F000136Z9	574
ENG_NW_001278_20130720_F00013KQ9	547
ENG_NW_001278_20131011_F00013I2V	515
ENG_NW_001278_20131027_F00013BEP	484
ENG_NW_001278_20130122_F00011PYX	608
ENG_NW_001278_20130223_F00012RXB	678
ENG_NW_001278_20131230_F00012YC0	642
NYT_ENG_20131123.0130	2899
ENG_NW_001278_20130106_F0001355Y	894
ENG_NW_001278_20130121_F00012H8T	1232
ENG_NW_001278_20130129_F00013FOU	585
ENG_NW_001278_20130510_F00012SO0	480
ENG_NW_001278_20130510_F000132XV	547
ENG_NW_001278_20130509_F000132XH	537
ENG_NW_001278_20130715_F00013035	529
ENG_NW_001278_20130113_F000138NA	741
ENG_NW_001278_20130217_F000135KL	790
ENG_NW_001278_20130303_F00012L3B	727
ENG_NW_001278_20130310_F000120P0	707
ENG_NW_001278_20130331_F00011JR2	713
ENG_NW_001278_20130509_F0001282J	699
ENG_NW_001278_20130527_F00012BNV	686
ENG_NW_001278_20130122_F00012O3S	1554
NYT_ENG_20130720.0014	2468
NYT_ENG_20131124.0018	5007
ENG_NW_001278_20130906_F00013L6S	2187
ENG_NW_001278_20131007_F0001263Z	2111
ENG_NW_001278_20131119_F00013F2D	2419
NYT_ENG_20130705.0052	4070
ENG_NW_001278_20130708_F00011YDR	1765
ENG_NW_001278_20131109_F000126FB	815
ENG_NW_001278_20131111_F00012UDY	2565
NYT_ENG_20131122.0075	2998
NYT_ENG_20131122.0126	3102
ENG_NW_001278_20131111_F00012XVG	1312
ENG_NW_001278_20131112_F000129RG	1581
ENG_NW_001278_20131119_F00011SV5	1302
ENG_NW_001278_20131119_F00012326	1591
ENG_NW_001278_20131204_F00011PIL	1405
ENG_NW_001278_20131216_F00011PMH	1371
NYT_ENG_20131118.0018	3013
ENG_NW_001278_20130215_F000127AV	1844
ENG_NW_001278_20131111_F00013SIC	1810
NYT_ENG_20131122.0171	2165
NYT_ENG_20131109.0204	4748
NYT_ENG_20131119.0110	3010
ENG_NW_001278_20130821_F00011VF6	4334
ENG_NW_001278_20131029_F00011SNR	1367
ENG_NW_001278_20130706_F000128KF	1159
ENG_NW_001278_20130825_F00011S11	1265
ENG_NW_001278_20130705_F00013RCB	1946
ENG_NW_001278_20130712_F00012C30	4380
ENG_NW_001278_20130709_F00012T73	2282
ENG_NW_001278_20130705_F00012IUI	1627
ENG_NW_001278_20131114_F000126HF	535
ENG_NW_001278_20130919_F0001345V	1411
ENG_NW_001278_20130102_F00012AAC	2576
ENG_NW_001278_20130522_F0001285V	2458
ENG_NW_001278_20130522_F00011UL7	2471
ENG_NW_001278_20131012_F00011VWA	1678
ENG_NW_001278_20131214_F000126R1	692
ENG_NW_001278_20130208_F000138X0	956
ENG_NW_001278_20131114_F000134PG	1027
ENG_NW_001278_20131116_F00013193	1013
ENG_NW_001278_20131214_F00012NRI	988
ENG_NW_001278_20130129_F00011Q1C	1718
ENG_NW_001278_20130408_F000127S4	2336
ENG_NW_001278_20131109_F00013SHV	2169
ENG_NW_001278_20130731_F00012FOK	1317
ENG_NW_001278_20131023_F00011ZF6	1295
ENG_NW_001278_20130926_F000122K6	2072
ENG_NW_001278_20130522_F00012W7Z	2089
ENG_NW_001278_20130304_F00013JFR	1284
ENG_NW_001278_20131008_F00012JPR	1960
ENG_NW_001278_20130222_F000127D4	2731
ENG_NW_001278_20130417_F00013QM0	1362
ENG_NW_001278_20131012_F00012GCT	3103
ENG_NW_001278_20130403_F00013JQR	1281
ENG_NW_001278_20131005_F00013LHD	2823
ENG_NW_001278_20131204_F00012NNX	1744
ENG_NW_001278_20131213_F00011PLO	1828
ENG_NW_001278_20130405_F000139GV	2397
ENG_NW_001278_20130129_F00012DZK	3771
ENG_NW_001278_20131031_F00011P7A	3993
ENG_NW_001278_20130417_F00013GG0	2477
ENG_NW_001278_20130724_F00012TBY	1984
ENG_NW_001278_20130218_F00011Q8O	285
ENG_NW_001278_20130525_F00012W93	547
ENG_NW_001278_20130118_F00012O2O	1665
ENG_NW_001278_20130328_F00011N7H	1580
ENG_NW_001278_20130918_F00012G54	1913
ENG_NW_001278_20130627_F00013A7I	2686
ENG_NW_001278_20130218_F0001324X	1700
ENG_NW_001278_20130525_F000139XR	4455
ENG_NW_001278_20130724_F00012FLW	1414
ENG_NW_001278_20130920_F00012G5X	1228
ENG_NW_001278_20130816_F00011YR9	2513
NYT_ENG_20130701.0017	2773
ENG_NW_001278_20130517_F00013GQU	678
ENG_NW_001278_20130529_F00011KAA	1913
ENG_NW_001278_20130730_F00012FNU	2026
ENG_NW_001278_20131018_F000134FU	2332
NYT_ENG_20130910.0043	832
ENG_NW_001278_20130223_F00013JCT	3137
ENG_NW_001278_20130212_F000138XY	2229
ENG_NW_001278_20131210_F000134XW	2396
ENG_NW_001278_20130828_F00012MPT	2984
ENG_NW_001278_20130918_F00011VOL	2758
ENG_NW_001278_20130208_F000138X2	2222
ENG_NW_001278_20130914_F0001343V	1826
ENG_NW_001278_20130531_F00011NSF	901
ENG_NW_001278_20130323_F00012Z39	1613
ENG_NW_001278_20130424_F00013D3X	1525
ENG_NW_001278_20130425_F00011XR8	1163
ENG_NW_001278_20130620_F00011UUJ	1732
ENG_NW_001278_20130327_F00013QEJ	1355
ENG_NW_001278_20130929_F00011Z7U	1321
ENG_NW_001278_20131210_F000126PI	850
ENG_NW_001278_20130829_F00012Q7B	1618
ENG_NW_001278_20130128_F00011Q13	1394
ENG_NW_001278_20130529_F00013K98	1354
ENG_NW_001278_20130821_F000125NU	1234
ENG_NW_001278_20131211_F000138DS	1577
ENG_NW_001278_20131211_F000126PT	1476
ENG_NW_001278_20130125_F00011MLK	2170
ENG_NW_001278_20130621_F000133AW	1735
ENG_NW_001278_20130526_F00011K9J	1188
ENG_NW_001278_20130527_F00011K9R	1393
ENG_NW_001278_20131204_F00012DGW	1657
ENG_NW_001278_20130510_F00012BIB	2052
ENG_NW_001278_20130511_F00013NHO	1847
ENG_NW_001278_20130530_F00012BOT	1911
ENG_NW_001278_20130817_F00013AOP	1727
NYT_ENG_20130425.0067	2624
NYT_ENG_20131114.0205	3080
NYT_ENG_20131115.0272	3078
NYT_ENG_20131114.0099	2926
NYT_ENG_20130430.0242	2892
NYT_ENG_20130430.0171	5236
NYT_ENG_20130509.0127	2785
NYT_ENG_20130526.0060	2684
NYT_ENG_20130724.0153	2784
ENG_NW_001278_20130821_F00012FVB	468
ENG_NW_001278_20131231_F00012UUX	504
ENG_NW_001278_20130520_F00012F1M	856
ENG_NW_001278_20130904_F00013AVA	1118
ENG_NW_001278_20131118_F00011SUQ	1146
ENG_NW_001278_20131210_F00012Y5U	1025
ENG_NW_001278_20131221_F00012GZT	926
ENG_NW_001278_20130911_F00012XAU	1906
ENG_NW_001278_20130522_F00013DDF	1605
NYT_ENG_20130818.0068	3170
ENG_NW_001278_20131117_F000134Q3	1459
ENG_NW_001278_20130824_F00011OKX	1747
ENG_NW_001278_20130705_F00011KND	1322
ENG_NW_001278_20130910_F00013AY2	2171
ENG_NW_001278_20130920_F00013ONC	1952
ENG_NW_001278_20131005_F00012U1N	1490
ENG_NW_001278_20131009_F00013OT1	2427
ENG_NW_001278_20130122_F000135BT	1009
ENG_NW_001278_20130618_F00012F9Y	1535
ENG_NW_001278_20130108_F00011TAS	1112
ENG_NW_001278_20130124_F00012DXV	1182
ENG_NW_001278_20130222_F00013MRJ	946
ENG_NW_001278_20130822_F00012TM0	1120
ENG_NW_001278_20131209_F00012A1O	975
ENG_NW_001278_20130105_F00011WQ1	1452
ENG_NW_001278_20130328_F000127OW	1362
ENG_NW_001278_20130421_F000127X2	1197
ENG_NW_001278_20130630_F00011O1G	1294
ENG_NW_001278_20130925_F00012XFC	1295
ENG_NW_001278_20130111_F00011WS0	947
ENG_NW_001278_20131007_F00012U22	1110
ENG_NW_001278_20130122_F00012V28	2288
ENG_NW_001278_20131006_F00011OZ8	1874
ENG_NW_001278_20130218_F00011MTE	461
ENG_NW_001278_20130409_F000139II	507
ENG_NW_001278_20131114_F0001318A	1664
ENG_NW_001278_20131107_F00011LTX	1294
ENG_NW_001278_20130107_F00012RFU	666
ENG_NW_001278_20130126_F00011Q0E	782
ENG_NW_001278_20130222_F000123YG	645
ENG_NW_001278_20130313_F00013QA4	613
ENG_NW_001278_20131130_F00013PBV	723
ENG_NW_001278_20130304_F00013G0L	2429
ENG_NW_001278_20130113_F00013IXZ	814
ENG_NW_001278_20130126_F00013FNZ	1136
ENG_NW_001278_20130206_F00012RRX	877
ENG_NW_001278_20130410_F00012B7O	849
ENG_NW_001278_20130709_F00012593	754
ENG_NW_001278_20131026_F00013ETZ	840
ENG_NW_001278_20131224_F00011T72	509
ENG_NW_001278_20130717_F00011V37	2316
ENG_NW_001278_20130805_F00013749	2238
ENG_NW_001278_20131126_F00011WCC	1438
ENG_NW_001278_20131126_F00011PFK	1652
ENG_NW_001278_20130822_F00011YT8	1684
ENG_NW_001278_20130822_F00013ODN	1657
ENG_NW_001278_20130825_F000130GD	1764
ENG_NW_001278_20130418_F000124J3	1315
ENG_NW_001278_20130716_F000125BC	1497
ENG_NW_001278_20130420_F00011NFH	1338
ENG_NW_001278_20130815_F00011RY7	1298
ENG_NW_001278_20130627_F00013KIW	1435
ENG_NW_001278_20130115_F00013C4V	1600
ENG_NW_001278_20130716_F0001303A	2261
