PER	人们	人们
PER	共产党的干部	干部
PER	一位80多岁依然健在的老人	老人
PER	中新网友	网友
PER	村干部	村干部
PER	我们村	村
PER	村民	村民
PER	村民	村民
FAC	我家	我家
PER	党员干部	干部
PER	已成为中共党员	党员
PER	让村民找不到的村支书	村支书
PER	我们的村支书	村支书
ORG	党组织	党组织
ORG	党组织	党组织
ORG	党	党
ORG	党	党
ORG	党	党
ORG	村	村
ORG	党组织	党组织
ORG	村支部	村支部
GPE	某村	某村
GPE	某村	某村
GPE	我们村	我们村
FAC	一栋房屋	房屋
LOC	县城	县城
FAC	村干部的家	家
FAC	个房子	房子
PER	一名共产党干部	干部
PER	官员	官员
PER	古代帝王	帝王
PER	古代帝王统辖下的列国君主	君主
PER	人民	人民
PER	人民	人民
PER	个人	个人
FAC	干部办公楼	办公楼
PER	共产党员	党员
GPE	古代帝王统辖下的列国	列国
PER	王赐、或王威臣服之国主	国主
PER	诸侯	诸侯
FAC	人家屋	屋
PER	这书记	书记
PER	仆人	仆人
PER	书记	书记
PER	先生们	先生们
PER	先生们	先生们
PER	中国人民	人民
PER	主人	主人
PER	我们人民	人民
PER	中国主任	主任
ORG	学校	学校
ORG	政府	政府
GPE	国家	国家
GPE	国家	国家
GPE	全国	全国
LOC	全国各地	各地
PER	少人	人
PER	居民	居民
PER	居民	居民
PER	居民	居民
PER	居民	民
PER	居民	居民
PER	居民	居民
PER	居民	居民
PER	居民	居民
PER	居民	居民
PER	居民	居民
PER	居民	居民
PER	居民	居民
PER	居民	居民
PER	农民	农民
PER	农民	农民
PER	农民	农民
PER	农民	农民
PER	农民	农民
PER	农民	农民
PER	农民	农民
PER	个人	人
PER	农民	农民
PER	农民	农民
PER	农民	农民
PER	农民	农民
PER	农民	农民
FAC	学校	学校
PER	居民学生	学生
PER	农民学生	学生
ORG	好的单位	单位
PER	个人	个人
ORG	差的单位	单位
FAC	房子	房子
FAC	房子	房子
ORG	单位	单位
ORG	单位	单位
PER	兵	兵
PER	兵	兵
PER	正式工	正式工
PER	正式工	正式工
PER	临时工	临时工
PER	临时工	临时工
PER	领导	领导
PER	领导	领导
PER	女方	女方
PER	家长	家长
PER	小孩	小孩
PER	小孩	小孩
PER	小孩	小孩
PER	母亲	母亲
PER	父亲	父亲
PER	母亲	母亲
PER	很多人	人
PER	人	人
PER	人	人
PER	这个土农民	农民
PER	有人	人
PER	人人	人人
PER	几个农民	农民
GPE	每个城市	城市
FAC	家	家
PER	关系好的	的
PER	关系差的	的
PER	人	人
PER	重庆代表团	代表团
PER	凤凰卫视著名记者、主持人	记者、主持人
PER	其相关人员	人员
PER	美国官员	官员
PER	许多毛左	毛左
PER	川警	警
PER	四川省政府新闻发言人	发言人
PER	我的一个秘书长	秘书长
PER	重庆市长	市长
PER	重庆市长	市长
PER	重庆市长	市长
PER	个人	个人
PER	个人	个人
PER	记者	记者
ORG	打黑中的负责部门	部门
ORG	重庆方面	方面
ORG	四川省政府	政府
GPE	全国	全国
GPE	国家	国家
LOC	全世界	全世界
PER	记者	记者
PER	人	人
PER	人	人
PER	人	人
ORG	媒体	媒体
PER	四川省公安厅警力	警力
PER	那些家伙	家伙
ORG	政府	政府
GPE	国家	国家
GPE	国家	国家
GPE	国家	国家
GPE	国家	国家
PER	有钱人	人
LOC	全世界	世界
PER	穷人	穷人
PER	群众	群众
PER	民众	民众
PER	官	官
PER	商	商
FAC	商品房	商品房
FAC	房地产商	地产商
FAC	谁的房子	房子
PER	中国政府官员	官员
PER	中国政府的官员们	官员们
PER	日本人	日本人
PER	日本人	日本人
PER	南京政府官员	官员
PER	民族	民族
PER	一个顽固的不知历史、无知、愚昧的人	人
ORG	八国联军	联军
ORG	侵略者	侵略者
ORG	腐败无能的清政府	政府
ORG	南京政府	政府
ORG	中国政府	政府
ORG	中国政府	政府
GPE	八国	八国
GPE	国家	国家
GPE	国家	国家
GPE	祖国	祖国
GPE	世界上经济实力第二的国度	国度
GPE	世界上人口最多的国家	国家
GPE	日本的任何城市	城市
GPE	日本的城市	城市
GPE	中国的任何城市	城市
LOC	世界	世界
LOC	世界	世界
LOC	世界	世界
GPE	大国	大国
PER	人口	人口
GPE	世界上文明史最长时间的国家	国家
GPE	核武大国	大国
GPE	联合国的常务理事国	理事国
PER	所有的学生	学生
PER	每一个学生	学生
PER	每一个不同的学生	学生
PER	学生	学生
PER	很多学生	学生
PER	学生	学生
PER	那些学习成绩差的学生	学生
PER	某学校 8 名学生	学生
PER	几名学生	学生
PER	学生	学生
PER	学生	学生
ORG	某学校	学校
ORG	学校	学校
ORG	某些学校	学校
ORG	学校	学校
ORG	每个学校	学校
ORG	学校	学校
ORG	很多的学校	学校
GPE	国家	国家
ORG	学校	学校
PER	没有不好的学生	学生
PER	不称职的老师	老师
PER	一个称职的老师	老师
PER	教师	教师
PER	一个中华人民共和国普通公民	公民
PER	工作人员	人员
PER	工作人员	人员
PER	领导	领导
PER	领导	领导
PER	人民	人民
PER	百姓	百姓
PER	百姓	百姓
PER	百姓	百姓
PER	人民	人民
PER	百姓	百姓
PER	群众	群众
PER	群众	群众
PER	群众	群众
PER	群众	群众
PER	群众	群众
PER	人们	人们
PER	人们	人们
PER	老百姓	百姓
PER	人民	人民
PER	网友	网友
PER	主要领导	领导
PER	#1	#1
PER	#1	#1
PER	#1	#1
PER	#1	#1
PER	#1	#1
ORG	人大	人大
ORG	人大	人大
ORG	人大	人大
ORG	党	党
ORG	政府	政府
ORG	政府	政府
ORG	中央	中央
ORG	县委	县委
GPE	国家	国家
GPE	我国	我国
GPE	国家	国家
PER	县委书记	书记
PER	控告人	控告人
PER	人人	人人
LOC	一个地区	地区
PER	上级	上级
PER	同级	同级
LOC	一些地方	地方
PER	为官者	为官者
PER	南漳县建设局职工	职工
PER	国人	国人
PER	运维人员	人员
PER	老美	老美
PER	老美	老美
ORG	某中企	中企
ORG	中资企业	企业
ORG	委托公司	公司
ORG	委托企业	企业
ORG	中资企业	企业
ORG	中资企业	企业
ORG	中方企业	企业
ORG	中资企业	企业
ORG	中资企业	企业
ORG	中方企业	企业
ORG	中资	中资
ORG	欧美大部分IT运维服务商	服务商
ORG	欧美企业	企业
ORG	美国企业	企业
ORG	一家美国公司	公司
ORG	美方	美方
ORG	美方	美方
ORG	美方	美方
LOC	国内	国内
LOC	国内	国内
LOC	国内	国内
LOC	国内	国内
LOC	国内	国内
LOC	我们国内	国内
PER	不少人	人
ORG	法庭	法庭
ORG	法庭	法庭
ORG	企业	企业
PER	楼主	楼主
PER	楼主	楼主
PER	楼主	楼主
PER	楼主	楼主
PER	领导	领导
PER	公务员	公务员
PER	一个摔倒的老太太	老太太
PER	一个摔倒的老太太	老太太
PER	人大代表	代表
PER	人大代表	代表
PER	彭宇案的那个主审法官	法官
PER	现在的狗官	狗官
PER	现在的狗官	狗官
PER	别人	别人
PER	美国女教师	教师
PER	一些官员	官员
PER	人民	人民
PER	民众	民众
PER	平民大众	大众
ORG	地方政府	政府
GPE	南方某市	某市
LOC	南方	南方
LOC	某些地方	地方
PER	每个人	人
PER	儿童	儿童
PER	儿童	儿童
PER	儿童	儿童
PER	儿童	儿童
PER	某些人	人
PER	班长	班长
PER	班长	班长
PER	高于班长的官员	官员
PER	一个人	人
PER	别人	别人
ORG	人大	人大
ORG	人大	人大
PER	人	人
PER	所谓的人大代表级贪官	贪官
PER	义工	义工
PER	义工	义工
PER	义工	义工
PER	义工	义工
PER	那些专以捣乱为业的“皿煮”人士	人士
PER	那些为了几张“选票”或别的个人目的的无赖	无赖
PER	老太	老太
PER	社会大多数人	人
ORG	港方	港方
FAC	港珠澳大桥珠海段	珠海段
PER	部分人	人
PER	人民	人民
PER	犹太人	犹太人
PER	犹太人	犹太人
PER	犹太人	犹太人
PER	内氏	内氏
PER	以色列的政治家	政治家
PER	阿拉伯民众	民众
ORG	埃军	埃军
ORG	整个以国军队	军队
GPE	这种被阿拉伯四面包围的国家	国家
GPE	阿拉伯	阿拉伯
GPE	阿拉伯	阿拉伯
FAC	埃及空军基地	基地
LOC	西方	西方
LOC	世界	世界
LOC	世界	世界
PER	众多人口	人口
GPE	对手	对手
GPE	敌方	敌方
GPE	敌方	敌方
ORG	一支强大有生命力的空军	空军
PER	世界军事同行	同行
FAC	伊朗的核设施	设施
FAC	伊拉克核反应堆	核反应堆
PER	暴君	暴君
PER	战士	战士
PER	一个邪恶的独裁者	独裁者
PER	一个伟大的是英雄	英雄
PER	利比亚人民	人民
PER	利比亚人民	人民
PER	人民	人民
PER	利比亚人民	人民
PER	持其他身份和观点的网友	网友
PER	人	人
PER	人	人
PER	人	人
PER	人	人
PER	人	人
PER	人	人
PER	人	人
PER	人	人
PER	人	人
PER	人	人
PER	人	人
GPE	西方资本集团	集团
GPE	美国等西方资本集团	集团
LOC	西方	西方
LOC	西方	西方
LOC	175万平方公里的土地	土地
LOC	全球	全球
PER	打算箪食壶浆以迎王师的右派精英	精英
PER	准备待机而动揭竿而起左派草根	草根
PER	英雄	英雄
PER	独裁者	独裁者
PER	在井下740米处歌唱的矿工	矿工
PER	为76个孩子买肉吃的乡村教师	教师
PER	76个孩子	孩子
PER	患有自闭症但却有着惊人天赋的孩子	孩子
PER	国人	国人
PER	每个观看《中国达人秀》的观众	观众
PER	孔雀男	孔雀男
PER	孔雀男	孔雀男
PER	爱人	爱人
PER	世界上各民族	各民族
PER	中国人	中国人
PER	各行各业的普通百姓	百姓
PER	普通人	普通人
PER	学者	学者
PER	无数人	人
PER	他人	他人
PER	梦想者	梦想者
LOC	世界	世界
PER	所有观众	观众
PER	观众	观众
PER	观众	观众
PER	一个个普普通通的平民百姓	百姓
PER	最善调侃幽默的大师	大师
PER	人们	人们
PER	人们	人们
PER	人们	人们
PER	许多人	人
PER	挑剔的欣赏者	欣赏者
PER	平凡的演员	演员
PER	英雄	英雄
PER	表演者	表演者
FAC	舞台	舞台
FAC	这个舞台	舞台
FAC	在《中国达人秀》的舞台	舞台
FAC	一个展示自己的舞台	舞台
PER	每个人	人
PER	每一个平凡人	平凡人
PER	一个平民	平民
PER	平民	平民
FAC	井	井
FAC	一个传播梦想的舞台	舞台
FAC	一个平民的舞台	舞台
FAC	中国人有多少梦想，它就有多少种可能的舞台	舞台
PER	红墙内的人	人
PER	那些人	人
PER	那么多的子弟兵	子弟兵
PER	老百姓	老百姓
PER	平民百姓	百姓
PER	老百姓	老百姓
PER	你的子民	子民
PER	中国人民	人民
PER	民	民
PER	国家领导人	领导人
PER	民族	民族
PER	我13名同胞	同胞
GPE	自己的国家	国家
GPE	泱泱大国	大国
GPE	国家	国家
GPE	神州大地	大地
GPE	大国	大国
GPE	我伟大的祖国	祖国
GPE	不知廉耻的阿三	阿三
GPE	周边强盗邻国	邻国
GPE	“礼义之邦”的帮主	帮主
LOC	国外	国外
LOC	国内	国内
LOC	国内	国内
LOC	西方	西方
LOC	海疆	海疆
LOC	地盘	地盘
LOC	疆土	疆土
LOC	疆土	疆土
LOC	中印边境	边境
GPE	一个大国	大国
PER	国民	国民
PER	国民	国民
PER	子孙后代	子孙后代
GPE	那国	那国
PER	军队的	的
ORG	军队	军队
PER	官	官
PER	楼主	楼主
PER	叙利亚民众	民众
PER	全民	全民
PER	人民	人民
PER	叙利亚人民	人民
PER	叙利亚人	叙利亚人
PER	人民	人民
PER	普通民众	民众
PER	大多数老百姓	百姓
PER	穆斯林兄弟	兄弟
PER	反政府武装	武装
ORG	反对派	反对派
ORG	国内的反对派	反对派
ORG	叙反对派	反对派
ORG	反对派	反对派
ORG	反对	反对
ORG	反动派	反动派
ORG	反对派	反对派
ORG	反对派	反对派
ORG	反对派	反对派
ORG	反对党	反对党
ORG	政府	政府
ORG	政府	政府
ORG	政府	政府
ORG	政府	政府
ORG	叙政府	政府
ORG	军队	军队
ORG	政府军	政府军
ORG	政府军	政府军
ORG	两国军队	军队
ORG	双方	双方
GPE	两国	两国
GPE	国家	国家
GPE	哈马、霍姆斯等等	等等
GPE	以前被老阿萨德镇压过的、穆斯林兄弟会相对活跃的地方	地方
LOC	国内	国内
LOC	国内	国内
LOC	其他的地方	地方
LOC	国外	国外
LOC	西方	西方
GPE	动乱的城市	城市
PER	中国的清醒者和智慧着	清醒者
PER	中国的清醒者和智慧着	智慧着
GPE	弱国	弱国
GPE	大国	大国
PER	人员	人员
PER	能人	能人
PER	懦夫	懦夫
PER	这些人	人
PER	这些人	人
LOC	南海岛屿	岛屿
PER	菲律宾的这个总统	总统
ORG	军	军
ORG	军队	军队
ORG	军	军
GPE	南海的国家	国家
LOC	东北亚，东亚，南亚等地区	地区
FAC	美国的军事基地	基地
FAC	美国的军事基地	基地
PER	笔者	笔者
PER	一大批卓越的年轻领导干部	干部
PER	一大批优秀年轻领导干部	干部
PER	某些人	人
ORG	党	党
ORG	我们党	我们党
ORG	我们党	我们党
ORG	我们党	我们党
ORG	党	党
ORG	党	党
ORG	党	党
ORG	党	党
ORG	党	党
ORG	党委组织部门	部门
GPE	国家	国家
GPE	国家	国家
GPE	国家	国家
PER	置于舆论风口浪尖的年轻干部	干部
PER	年轻干部	干部
PER	年轻干部	干部
PER	年轻干部	干部
PER	年轻干部	干部
PER	年轻干部	干部
PER	年轻干部	干部
PER	年轻干部	干部
PER	年轻干部	干部
PER	年轻干部	干部
PER	干部	干部
PER	干部	干部
PER	干部	干部
PER	干部	干部
PER	干部	干部
PER	干部	干部
PER	其祖宗八代、三姑六姨	祖宗八代
PER	其祖宗八代、三姑六姨	三姑
PER	其祖宗八代、三姑六姨	六姨
PER	提拔重用的年轻干部	干部
PER	优秀年轻干部	干部
PER	优秀年轻干部	干部
PER	一大批德才兼备、能力突出、熟悉基层的年轻领导干部	干部
PER	公众	公众
PER	人	人
PER	人	人
PER	中国无辜船工	船工
PER	美国人	美国人
PER	美国人	美国人
PER	中国人	中国人
PER	中国人	中国人
PER	毒枭	毒枭
PER	兵	兵
PER	特警	特警
PER	特警部队	部队
PER	特种部队	部队
PER	特 种部队	部队
ORG	政府	政府
ORG	中国政府	政府
ORG	中国政府	政府
ORG	中国政府	政府
ORG	泰国政府	政府
ORG	部队	部队
ORG	金三角的贩毒团伙	团伙
GPE	其它国家	国家
GPE	菲、越、日、美、印等	等
LOC	世界	世界
LOC	金三角地区	地区
LOC	金三角地区	地区
PER	人	人
ORG	政府	政府
ORG	政府	政府
PER	几个抵罪羊	抵罪羊
GPE	敌人	敌人
PER	菲议员	议员
PER	菲律宾5名议员	议员
PER	菲律宾议员	议员
PER	官大人	大人
PER	#20	#20
PER	兄弟	兄弟
ORG	中方	中方
ORG	中国使馆	使馆
GPE	这三流小国	小国
LOC	南沙岛屿	岛屿
PER	子孙后代	子孙后代
FAC	靶场	靶场
FAC	靶场	靶场
LOC	海洋	海洋
LOC	岛屿	岛屿
PER	每一个中国人	中国人
PER	中国人	中国人
PER	中国人	中国人
PER	中国人	中国人
PER	中国人	中国人
PER	#12	#12
PER	#14	#14
PER	#16	#16
PER	#17	#17
PER	#18	#18
PER	老大	老大
PER	兄弟	兄弟
PER	#22	#22
PER	#22	#22
PER	#22	#22
ORG	海军	海军
ORG	海军	海军
GPE	国家	国家
GPE	自己国家	国家
GPE	祖国	祖国
GPE	祖国	祖国
GPE	自己的国家	国家
GPE	独立了200年的国家	国家
GPE	独立200多年的国家	国家
LOC	世界	世界
LOC	世界	世界
LOC	岛	岛
GPE	真正的大国	大国
GPE	每个国家	国家
GPE	别人	别人
PER	中国人	中国人
PER	越南人	越南人
PER	中国的领导层	领导层
PER	中国这些领导人	领导人
PER	领导们	领导们
PER	你等屁民	屁民
ORG	我们的党	党
ORG	那个党派	党派
ORG	中国海军	海军
ORG	海军	海军
ORG	这样一个窝囊废	窝囊废
ORG	中国海军	海军
ORG	我们强大的海军	海军
ORG	世界上规模最大也最窝囊废的海军	海军
ORG	越南的海军	海军
ORG	我们的部队	部队
ORG	越南的军队	军队
ORG	大陆的军队	军队
ORG	一些打着共产党旗号的利益集团	集团
GPE	国家	国家
GPE	大陆	大陆
LOC	世界	世界
LOC	岛	岛
LOC	东南亚	东南亚
LOC	更多岛礁	岛礁
LOC	岛礁	岛礁
ORG	一个有血性的政府	政府
GPE	胜者	胜者
PER	小孩子	孩子
GPE	这些流氓	流氓
PER	城管	城管
PER	一些脑残的人	人
LOC	国内	国内
GPE	一个国家	国家
GPE	这个国家	国家
GPE	一个国家	国家
GPE	一个国家	国家
GPE	这个国家	国家
GPE	一个强国	强国
GPE	别人	别人
PER	长官	长官
PER	别人	别人
PER	别人	别人
PER	这些人	人
PER	我国当官的	的
PER	官老爷	官老爷
PER	中国人	中国人
PER	我们的人民和政府	人民
PER	美国佬	美国佬
ORG	我们的人民和政府	政府
GPE	我国	我国
GPE	人	人
GPE	东南亚小国	小国
GPE	菲律宾之流	之流
GPE	敢于闹事的流氓国家	国家
GPE	列强	列强
GPE	欧美日等国	等国
GPE	某些国家	国家
GPE	八国	八国
GPE	战国时期的各大国	大国
GPE	东方六国	六国
GPE	六国	六国
GPE	六国	六国
GPE	六国	六国
GPE	各国	各国
LOC	东方	东方
PER	一个当官的	的
LOC	任何领土	领土
LOC	领土	领土
GPE	许多弱国	弱国
GPE	一些弱国	弱国
GPE	一个强国	强国
GPE	一个强国	强国
GPE	一个国家	国家
PER	汉奸	汉奸
GPE	那些幕后推手	推手
PER	烧香的	的
PER	扛枪的	的
PER	在欧美日等国有巨额利益的人	人
PER	某些国家在华的代言人	代言人
PER	中国人	中国人
PER	全国人民	人民
PER	中国人民	人民
PER	13亿人口	人口
PER	人人	人人
PER	大量高官们	高官们
PER	大量高官们的子女	子女
PER	全世界人民	人民
ORG	国内利益集团	集团
ORG	政府	政府
ORG	一个负责任的政府	政府
ORG	这一届政府	政府
ORG	我们的城管部队	部队
GPE	全国	全国
GPE	全国	全国
GPE	全国	全国
GPE	祖国	祖国
GPE	国家	国家
GPE	拥有13亿人口的大国	大国
GPE	西方国家	国家
GPE	西方国家	国家
GPE	周边各国	各国
LOC	南海所有岛屿	岛屿
LOC	南海所有岛屿	岛屿
LOC	西方	西方
LOC	西方	西方
LOC	国内	国内
LOC	全世界	世界
PER	后代	后代
ORG	一个政府	政府
PER	全国人民	人民
PER	全民	全民
ORG	个负责任的政府	政府
PER	个女流	女流
PER	女流	女流
PER	须眉	须眉
PER	某领导	领导
PER	这些人	人
PER	设计	设计
PER	监理	监理
PER	项目经理	经理
PER	这些坐办公室的	的
PER	这领导	领导
PER	别的部长	部长
PER	财务部部长	部长
PER	人	人
PER	马英九夫人、舅子及大姐	夫人
PER	大姐	大姐
PER	马英九夫人、舅子及大姐	大姐
PER	周美青的二哥	二哥
PER	马英九夫人、舅子及大姐	舅子
PER	3人	人
PER	我们公司的普通员工	员工
PER	到部门领导	领导
PER	到部门领导	领导
PER	当领导的	的
PER	当领导的	的
PER	普通老百姓	老百姓
ORG	公司总部	总部
ORG	葛洲坝集团的子公司	子公司
ORG	公司	公司
ORG	当地纪委	纪委
ORG	我们公司	公司
ORG	财务部	财务部
ORG	财务部	财务部
ORG	其他部门	部门
ORG	中铁 中交 中建等等	等
ORG	几十个外营点	外营点
ORG	外营施工点几十个	几十个
ORG	几十个外营点	外营点
LOC	当地	当地
FAC	施工现场	现场
FAC	办公室	办公室
FAC	办公室	办公室
FAC	家里	家里
PER	人	人
PER	人	人
FAC	家	家
ORG	部门	部门
ORG	部门	部门
PER	主任	主任
PER	书记	书记
ORG	有关部门	部门
PER	人人	人人
ORG	大国企	国企
FAC	各个点	点
PER	人	人
ORG	项目部	项目部
FAC	点	点
FAC	点	点
ORG	项目部下面的包工队	包工队
PER	楼主	楼主
ORG	叙利亚反对派	反对派
ORG	反对派	反对派
ORG	反对派	反对派
ORG	反对派	反对派
ORG	利比亚反对派	反对派
ORG	伊朗国内反对派	反对派
ORG	政府军	政府军
ORG	政府	政府
GPE	北欧多国	国
GPE	伊朗，叙利亚等国	国
GPE	这两国	两国
GPE	这几个国家	国家
LOC	世界	世界
LOC	全世界	世界
GPE	西方	西方
LOC	伊朗国内	国内
LOC	国内	国内
LOC	伊朗国内	国内
PER	库尔德人	库尔德人
PER	库尔德人	库尔德人
PER	爱和平的群众	群众
PER	国人	国人
GPE	我国	我国
GPE	我国	我国
GPE	我国	我国
LOC	西方	西方
GPE	某个国家	国家
GPE	这个国家	国家
GPE	一个无骨的国家	国家
PER	反动派	反动派
PER	先烈	先烈
PER	骨干成员	成员
PER	不同政见者	者
LOC	土耳其境内	境内
LOC	禁飞区	禁飞区
LOC	土耳其的领空	领空
PER	草根毛左	左
PER	人民	人民
PER	人民	人民
PER	人民	人民
PER	群众	群众
PER	群众	群众
PER	人民	人民
PER	人民	人民
PER	群众	群众
PER	人民	人民
PER	左派	左派
PER	左派	左派
PER	本民族	民族
ORG	蒋介石反动派	反动派
GPE	国	国
GPE	祖国	祖国
LOC	国内	国内
PER	民族资本家	资本家
PER	汉奸	汉奸
PER	汉奸买办	买办
PER	汉奸买办	买办
PER	有先进思想的人	人
GPE	我们的最大的敌人	敌人
PER	走资派	走资派
PER	走资派	走资派
PER	权贵	权贵
PER	普通人	人
PER	普通人	人
PER	中国人	中国人
PER	小儿	小儿
PER	楼主	楼主
PER	国人	国人
GPE	国家	国家
GPE	世界核国	核国
GPE	中周边的一些小国	小国
LOC	国外	国外
LOC	世界	世界
PER	爱惜动物的	的
PER	名人	名人
PER	明星	明星
PER	值班管理员	管理员
PER	国人	国人
PER	那些需要熊胆治病的患者	患者
PER	有的行为艺术某人	人
PER	许多对人都不屑一顾的人	人
PER	那些在熊面前满是道德语言和脸孔之人	人
PER	一些人	人
PER	反对“活熊取胆”之人	人
PER	众人	众人
PER	众人	众人
ORG	企业	企业
ORG	企业	企业
ORG	企业	企业
FAC	归真堂的分店	分店
PER	人	人
PER	人	人
PER	人	人
PER	人	人
PER	人	人
PER	人	人
PER	人	人
PER	人	人
PER	三人	三人
PER	诸家	诸家
PER	别人	别人
PER	人	人
PER	人	人
PER	人	人
PER	人	人
PER	那些没有良心的炒房者	炒房者
PER	人民	人民
PER	中国人	中国人
PER	百姓	百姓
PER	百姓	百姓
PER	那些疯狂破坏市场经济秩序，危害社会稳定的囤积几十套甚至几百套的炒房投机者	投机者
PER	那些炒房的宵小之人	人
PER	那些明谓“投资”，实为“投机”的炒房者	炒房者
ORG	政府	政府
ORG	政府	政府
ORG	政府	政府
ORG	政府	政府
ORG	政府	政府
GPE	国家	国家
GPE	国家	国家
PER	大多数人	人
PER	商人	商人
PER	一些投机之人	人
PER	人人	人
PER	买不起房子的同事们	同事们
PER	所有靠倒房赚钱的机构、企业和个人	个人
ORG	所有靠倒房赚钱的机构、企业和个人	企业
ORG	所有靠倒房赚钱的机构、企业和个人	机构
ORG	多少地方政府	政府
ORG	各级地方政府	政府
PER	华夏炎黄子孙	子孙
PER	美国佬	美国佬
PER	我们的智囊	智囊
PER	美国的智囊团	智囊团
PER	中国人	中国人
ORG	台军	台军
ORG	台军	台军
ORG	台军	台军
ORG	台军	台军
ORG	台军	台军
ORG	台军	台军
ORG	中国政府	政府
GPE	大陆	大陆
LOC	南海诸岛	诸岛
GPE	国家	国家
GPE	国家	国家
GPE	国家	国家
PER	别人	别人
GPE	别人	别人
PER	一个傻瓜	傻瓜
PER	十个聪明人	聪明人
PER	越南总理	总理
PER	中国公民	公民
PER	政府官员	官员
PER	政府官员	官员
PER	国会代表	代表
PER	国会代表	代表
ORG	各级党委	党委
ORG	政府	政府
ORG	政府	政府
ORG	中央	中央
PER	党政高级领导	领导
ORG	最高法院	法院
ORG	党	党
PER	官	官
PER	官	官
PER	官员	官员
PER	人人	人人
PER	官员	官员
PER	美国高层	高层
PER	美国高层	高层
PER	美国官员	官员
PER	美国官员	官员
PER	美国国防部发言人	发言人
PER	美军太平洋司令部司令	司令
PER	菲律宾防长	防长
ORG	媒体	媒体
ORG	媒体	媒体
ORG	菲律宾政府	政府
ORG	菲律宾政府	政府
ORG	菲政府	政府
ORG	美军	美军
ORG	美军	美军
ORG	美军	美军
ORG	美军	美军
ORG	美军	美军
ORG	美军	美军
ORG	美军	军
ORG	美军	美军
ORG	美军	军
ORG	空军	空军
ORG	菲律宾空军	空军
ORG	菲军	菲军
ORG	陆军	陆军
ORG	美方	美方
ORG	美方	美方
GPE	当地	当地
GPE	美利坚女儿	女儿
GPE	第一海链上的最薄弱的一环	一环
GPE	第一海链上的最薄弱的一环	一环
GPE	这个第一海链上的环节	环节
GPE	美国围堵中国的“第一岛链”中最脆弱的一段	一段
GPE	我国	我国
GPE	我国	我国
GPE	中国等社会主义国家	国家
LOC	菲军事基地	基地
LOC	东南亚周边	周边
LOC	其港口	港口
FAC	军事基地	军事基地
FAC	军事基地	军事基地
FAC	军事基地	基地
FAC	永久性军事设施	设施
LOC	本地区	本地区
PER	海盗	海盗
PER	海盗	海盗
PER	人民	人民
PER	人民	人民
PER	人民	人民
PER	人民	人民
PER	中国人	中国人
PER	统派人士	人士
PER	台湾全民	全民
PER	全民	全民
PER	台湾人	台湾人
PER	人民	人民
PER	你老父	老父
PER	台湾当权者	当权者
PER	马英九·李登辉·等	等
PER	民族	民族
ORG	国共两党	两党
GPE	对岸	对岸
GPE	对方	对方
GPE	国	国
GPE	国家	国家
GPE	国家	国家
GPE	国家	国家
GPE	大陆	大陆
GPE	大陆	大陆
GPE	大陆	大陆
GPE	大陆	大陆
GPE	大陆	大陆
GPE	两岸	两岸
GPE	两岸	两岸
GPE	两岸	两岸
GPE	两岸	两岸
PER	人	人
PER	马英九之辈	辈
PER	后代	后代
ORG	联合政府	政府
GPE	个主权独立的国家	国家
PER	不孝之子	子
GPE	国家	国家
GPE	人民之国家	国家
ORG	多党	党
PER	记者	记者
PER	广州专家	专家
PER	广州社科院研究员	研究员
PER	市民	市民
PER	市民	市民
PER	老百姓	老百姓
PER	自住客	自住客
PER	自住型买家	买家
PER	投资投机性买家	买家
PER	专家	专家
PER	专家	专家
PER	全国政协委员	委员
PER	清华大学经济管理学院教授	教授
PER	在当地无工作无户口无投资的人员	人员
PER	80后	后
ORG	街道办	街道办
ORG	街道办等等	等等
ORG	政府	政府
GPE	开征的城市	城市
GPE	当地	当地
GPE	广州、杭州等地	等地
GPE	全国四个一线城市	城市
GPE	全国	全国
GPE	全国	全国
GPE	全国	全国
PER	富人	富人
PER	富人	富人
PER	富人	富人
FAC	独栋别墅	别墅
FAC	高档公寓	公寓
PER	普通人	普通人
FAC	房子	房子
FAC	房子	房子
FAC	房子	房子
ORG	业主委员会	委员会
ORG	地方政府	政府
GPE	地方	地方
PER	业主	业主
GPE	下一个征收城市	城市
GPE	第三批开征房产税的城市	城市
GPE	接下来开征房产税的城市	城市
FAC	我这个房子	房子
FAC	婚房	婚房
FAC	房	房
FAC	在当地无工作无户口无投资的人员购买的第二套房	房
FAC	已购第二套住房	住房
PER	中国人	中国人
PER	我们的国民	国民
PER	我的孩子	孩子
PER	老人家	老人家
PER	人	人
ORG	这个曾经的竞争对手	对手
ORG	它的子公司	子公司
GPE	国内二三线城市	城市
LOC	国内	国内
LOC	全世界	世界
PER	中国消费者	消费者
PER	一个小老百姓	百姓
PER	人	人
PER	汉奸	汉奸
PER	人	人
PER	强盗	强盗
PER	利比亚平民	平民
PER	后开枪的人	人
PER	家人	家人
PER	外国人	外国人
PER	中国人	中国人
PER	中国人	中国人
PER	每个人	人
PER	每个人	人
PER	老百姓	百姓
PER	老百姓	百姓
PER	老百姓	百姓
PER	国内大多数人	人
PER	大多数人	人
PER	少数人	人
GPE	国	国
GPE	外国	外国
GPE	他国	他国
LOC	西方	西方
LOC	西方	西方
LOC	国内	国内
LOC	国外	国外
PER	别人	别人
PER	别人	别人
PER	别人	别人
PER	21世纪的青年	青年
PER	我们这一代人	人
PER	人	人
PER	人	人
