NOM	LOC	家乡	家乡
NAM	LOC	南沙群岛	南沙群岛
NOM	LOC	藏南	藏南
NOM	FAC	家	家
NOM	LOC	中国的国土	国土
NOM	LOC	国家领土	领土
NOM	LOC	自己的家	家
NOM	LOC	国家领土	领土
NAM	FAC	菊园小区	菊园小区
NAM	FAC	菊园小区	菊园小区
NOM	LOC	中介公司	公司
NOM	LOC	他们公司	公司
NOM	FAC	菊园小区的房子	房子
NOM	FAC	一间主卧带阳台	台
NOM	FAC	他们的房子	房子
NOM	LOC	西方	西方
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	欧	欧
NAM	LOC	地球	地球
NOM	LOC	南海海底	海底
NOM	LOC	西方	西方
NAM	LOC	南海	南海
NOM	LOC	这一片海疆	海疆
PRO	LOC	那里	那里
PRO	LOC	那里	那里
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	东海	东海
NOM	LOC	世界	世界
NOM	LOC	周边的小国控制的岛屿	岛屿
NOM	LOC	南海中国控制的地方	地方
NOM	LOC	在南海有条件的岛屿	岛屿
NOM	FAC	军事基地	基地
NOM	FAC	后勤补给基地	基地
NOM	LOC	一个地方	地方
NOM	FAC	一厅级官员家	家
NOM	FAC	白某家	家
NOM	FAC	白某家	家
NOM	LOC	国内	国内
NOM	FAC	房子	房子
NOM	FAC	房子	房子
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NOM	LOC	彊土	彊土
NOM	LOC	国内	国内
NOM	LOC	海岛	海岛
NOM	FAC	这房子	房子
NOM	FAC	50多平米的房子	房子
NOM	FAC	农民的山林、田地	田地
NOM	FAC	廉价房	房
NAM	LOC	湄公河	湄公河
NOM	LOC	国外	国外
NOM	LOC	国内	国内
PRO	LOC	那里	那里
NAM	LOC	金三角	金三角
NOM	LOC	外面	外面
NOM	LOC	金三角地区	地区
NOM	LOC	祖国的大片海疆	海疆
NOM	LOC	世界	世界
NOM	LOC	全世界	世界
NAM	LOC	非洲	非洲
NOM	LOC	世界	世界
NOM	LOC	世界	世界
NOM	LOC	世界	世界
NOM	LOC	西方	西方
NOM	LOC	西方	西方
NAM	LOC	欧洲	欧洲
NAM	LOC	欧洲	欧洲
NAM	LOC	欧	欧
NAM	LOC	欧洲	欧洲
NAM	LOC	欧	欧
NOM	LOC	国内	国内
NOM	LOC	家	家
NOM	FAC	养猪场	养猪场
NOM	FAC	1200 多亩地	地
NOM	FAC	这样的养猪场	养猪场
NOM	FAC	500 头猪场	猪场
NOM	FAC	这种猪场	猪场
NOM	LOC	猪舍	猪舍
NOM	LOC	猪舍	猪舍
NOM	FAC	这么好的房子	房子
NOM	LOC	农村	农村
NOM	LOC	农村	农村
NOM	LOC	山清水秀的好地方	地方
NAM	LOC	波斯湾	波斯湾
NAM	LOC	美	美
NAM	LOC	欧	欧
NAM	LOC	中东	中东
NOM	FAC	街	街
NOM	LOC	世界	世界
NOM	LOC	世界	世界
NOM	LOC	世界	世界
NOM	LOC	世界	世界
NOM	LOC	世界	世界
NOM	LOC	他们的本土	本土
NAM	LOC	海湾	海湾
NOM	FAC	美国在海湾的军事基地	军事基地
NOM	LOC	西方	西方
NOM	LOC	国内	国内
NOM	LOC	国内	国内
NOM	LOC	这个他们眷恋的世界	世界
NOM	LOC	世界	世界
NOM	LOC	世界	世界
NOM	LOC	世界	世界
NOM	LOC	世界	世界
NOM	LOC	世界	世界
NAM	LOC	湄公河	湄公河
NOM	LOC	当地	当地
NAM	LOC	金三角	金三角
NAM	LOC	金三角	金三角
NAM	LOC	金三角	金三角
NAM	LOC	金三角	金三角
NAM	LOC	金三角	金三角
NOM	LOC	金三角地区	地区
NAM	LOC	远东	远东
NAM	LOC	日本海	日本海
NAM	LOC	钓鱼岛	钓鱼岛
NOM	LOC	世界	世界
NOM	LOC	西方	西方
NOM	LOC	西方	西方
NOM	LOC	世界	世界
NAM	LOC	欧	欧
NAM	LOC	美	美
NOM	FAC	几条路	路
NOM	FAC	路	路
NOM	FAC	几间房	房
NAM	LOC	东亚	东亚
NAM	LOC	南沙群岛	南沙群岛
NAM	LOC	南沙群岛	南沙群岛
NAM	LOC	苏比克湾	苏比克湾
PRO	LOC	那里	那里
NOM	LOC	后方	后方
NAM	LOC	达尔文空军基地	达尔文空军基地
PRO	LOC	那里	那里
NOM	LOC	其领土	领土
NOM	LOC	这一地区	地区
NAM	LOC	南中国海	南中国海
NAM	LOC	南中国海	南中国海
NOM	LOC	南中国海地区	地区
NAM	FAC	苏比克湾海军基地	苏比克湾海军基地
NOM	LOC	南沙群岛属于自己的一部分领土	领土
NAM	LOC	南湾	南湾
NAM	LOC	南湾	南湾
NAM	LOC	南湾	南湾
NAM	FAC	南湾市场监管所	南湾市场监管所
NAM	FAC	光明新区	光明新区
NAM	FAC	龙岗区南湾市场监管所	龙岗区南湾市场监管所
NOM	FAC	会议室	会议室
NAM	FAC	深圳宝安区体育场	深圳宝安区体育场
NOM	FAC	41个竞赛场馆	场馆
NOM	FAC	13个非竞赛场馆	场馆
NOM	FAC	7个核心汇聚机楼	汇聚机楼
NOM	LOC	深圳各区	各区
NOM	LOC	国内	国内
NAM	LOC	宝安区	宝安区
NOM	FAC	各个场馆	各个场馆
NOM	FAC	每个场馆	每个场馆
NOM	FAC	每个场馆	每个场馆
NOM	FAC	自己家	家
NOM	FAC	家	家
NOM	FAC	家	家
NOM	FAC	幼儿园	幼儿园
NOM	LOC	对门酒店	酒店
NOM	FAC	马路	马路
NOM	FAC	常宁市电力局的下坡路面	路面
NOM	FAC	对门酒店门口	门口
NAM	LOC	东方广场	东方广场
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NOM	LOC	国内	国内
NOM	LOC	国内	国内
NAM	LOC	地球	地球
NOM	LOC	地球的南北两极	两极
NOM	LOC	中越边境	边境
NOM	LOC	自已的领土	领土
NOM	LOC	国家领土	领土
NOM	FAC	户主家	家
NOM	FAC	宝山的一所养老院	养老院
NOM	FAC	户主家	家
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NOM	FAC	越南街头	街头
NOM	LOC	世界	世界
NOM	LOC	世界	世界
NAM	LOC	北方四岛	北方四岛
NOM	LOC	西方	西方
NOM	LOC	西方	西方
NOM	LOC	西方	西方
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NAM	LOC	南海	南海
NOM	LOC	地区	地区
NOM	LOC	南海地区	地区
NAM	LOC	亚洲	亚洲
NOM	LOC	正在进行招标的15个油气区块	区块
NOM	LOC	15个区块	区块
NOM	LOC	菲律宾领土	领土
NOM	LOC	中国领海	领海
NOM	LOC	15个区块中部分区块	区块
NAM	LOC	南沙	南沙
PRO	LOC	其	其
NAM	LOC	南沙群岛	南沙群岛
NOM	LOC	南沙群岛及其附近海域	海域
NOM	LOC	这些区域	区域
NOM	LOC	中国管辖海域	海域
NAM	LOC	中业岛	中业岛
NOM	LOC	中国管辖海域	海域
NOM	LOC	中国领土	领土
NAM	LOC	地球	地球
NAM	LOC	地球	地球
NOM	FAC	房子	房子
NOM	FAC	房子	房子
NOM	LOC	土地	土地
NOM	LOC	土地	土地
NOM	LOC	世界	世界
NOM	LOC	自己的家门口	门口
NOM	LOC	中国的领土	领土
NOM	LOC	中国现在的领土	领土
NOM	LOC	中国1400多万平方公里的领土	领土
NOM	LOC	中国1400多万平方公里的领土	领土
NAM	LOC	地球	地球
NOM	LOC	世界	世界
NOM	LOC	世界	世界
NOM	LOC	世界	世界
NOM	LOC	世界	世界
NOM	LOC	全世界	世界
NOM	LOC	世界	世界
NOM	LOC	世界	世界
NOM	LOC	世界	世界
PRO	LOC	哪里	哪里
PRO	LOC	哪里	哪里
NOM	LOC	中国人的土地	土地
NOM	LOC	它的殖民地	殖民地
NOM	LOC	世界	世界
NOM	LOC	世界	世界
NOM	LOC	世界	世界
NOM	LOC	全球	全球
NAM	LOC	亚洲	亚洲
NAM	LOC	亚洲	亚洲
NAM	LOC	亚洲	亚洲
NAM	LOC	欧	欧
NOM	LOC	东亚	东亚
NOM	LOC	东亚	东亚
NOM	LOC	世界	世界
NOM	LOC	世界	世界
NOM	LOC	世界	世界
NOM	LOC	世界	世界
NOM	LOC	世界	世界
NOM	LOC	世界	世界
NAM	LOC	欧洲	欧洲
NAM	LOC	欧洲	欧洲
NAM	LOC	欧洲	欧洲
NAM	LOC	欧洲	欧洲
NAM	LOC	欧	欧
NAM	LOC	欧	欧
NAM	LOC	欧洲	欧洲
NAM	LOC	欧	欧
NAM	LOC	欧洲	欧洲
NAM	LOC	欧洲	欧洲
NAM	LOC	欧	欧
NAM	LOC	欧	欧
NAM	LOC	欧	欧
NOM	FAC	餐馆	餐馆
NOM	FAC	其外祖父家	家
NOM	FAC	其父母家	家
NOM	FAC	家	家
NAM	FAC	中石化潍坊第二十九加油站	中石化潍坊第二十九加油站
NOM	FAC	加油站	加油站
NOM	FAC	工作单位	单位
NOM	LOC	中石化潍坊第二十九加油站附近	附近
NOM	LOC	世界	世界
NOM	LOC	西方	西方
NOM	LOC	西方	西方
NAM	LOC	太平洋	太平洋
NAM	LOC	北海	北海
NOM	LOC	太平洋上空	上空
NOM	LOC	西方	西方
NOM	LOC	世界	世界
NAM	LOC	朝鲜半岛	朝鲜半岛
NOM	LOC	世界	世界
NOM	LOC	海外	海外
NAM	LOC	中正纪念堂	中正纪念堂
NOM	LOC	世界	世界
NOM	LOC	两岸	两岸
NOM	LOC	两岸	两岸
NOM	LOC	两岸	两岸
NOM	LOC	两岸	两岸
NOM	LOC	两岸	两岸
NOM	LOC	两岸	两岸
NOM	LOC	两岸	两岸
NOM	LOC	两岸	两岸
NOM	LOC	两岸	两岸
NOM	LOC	台湾地区	地区
NOM	FAC	路	路
NOM	FAC	路	路
NOM	FAC	安居房	安居房
NOM	LOC	城市	城市
NOM	FAC	房	房
NAM	LOC	欧洲	欧洲
NAM	LOC	欧洲	欧洲
NAM	LOC	欧洲	欧洲
NAM	LOC	欧洲	欧洲
NAM	LOC	欧洲	欧洲
NAM	LOC	欧州	欧州
NAM	LOC	欧洲	欧洲
NAM	LOC	欧	欧
NOM	LOC	国内	国内
NOM	LOC	国内	国内
NOM	LOC	西方	西方
NOM	LOC	国外	国外
NOM	LOC	中国街上	街上
NAM	LOC	地球	地球
NAM	LOC	南海	南海
NAM	LOC	太平洋	太平洋
NAM	LOC	亚丁湾	亚丁湾
NOM	LOC	当今世界	世界
NOM	LOC	西方	西方
NAM	LOC	强国论坛	强国论坛
NOM	LOC	弱国国内	国内
